"import_batch_id","imported_at","exported_at","record_type","project_name","apps_script_id","script_id","script_file_name","module_family","detected_version","function_name","function_visibility","function_prefix","line_number","dependency_type","dependency_target","severity","security_flag","file_path","file_size_bytes","line_count","char_count","hash_sha256","public_function_count","internal_function_count","total_function_count","risk_hit_count","has_mvpqaic_reference","has_network_logic","has_bigquery_logic","has_drive_logic","has_properties_logic","has_trigger_logic","has_delete_or_clear_risk","calls_spreadsheet","calls_urlfetch","calls_bigquery","calls_trigger","calls_properties","calls_drive","writes_sheet_likely","network_flags","bigquery_flags","ingestion_flags","trigger_flags","secret_flags","drive_flags","raw_key","raw_value","notes","created_at","updated_at"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gResult_","INTERNAL","mvpqaicP4gResult","13031","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13031","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gLog_","INTERNAL","mvpqaicP4gLog","13044","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13044","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gErr_","INTERNAL","mvpqaicP4gErr","13049","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13049","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_P4H_WorkflowControlCenterStatus","PUBLIC","MVPQAIC","13097","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13097","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_P4H_WorkflowControlCenterBuild","PUBLIC","MVPQAIC","13122","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13122","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_PromptWorkflowControlCenterStatus","PUBLIC","MVPQAIC","13160","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13160","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_PromptWorkflowControlCenterBuild","PUBLIC","MVPQAIC","13162","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13162","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_WorkflowControlCenterStatus","PUBLIC","MVPQAIC","13163","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13163","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_WorkflowControlCenterBuild","PUBLIC","MVPQAIC","13164","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13164","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_OpenWorkflowControlCenter","PUBLIC","MVPQAIC","13165","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13165","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hCollectState_","INTERNAL","mvpqaicP4hCollectState","13185","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13185","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hControlRows_","INTERNAL","mvpqaicP4hControlRows","13246","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13246","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","row","INTERNAL","","13249","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13249","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hBridgeStats_","INTERNAL","mvpqaicP4hBridgeStats","13285","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13285","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hContextStats_","INTERNAL","mvpqaicP4hContextStats","13303","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13303","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hReadyStats_","INTERNAL","mvpqaicP4hReadyStats","13315","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13315","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hRunQueueStats_","INTERNAL","mvpqaicP4hRunQueueStats","13329","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13329","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hIntakeStats_","INTERNAL","mvpqaicP4hIntakeStats","13344","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13344","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hJournalQueueStats_","INTERNAL","mvpqaicP4hJournalQueueStats","13358","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13358","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hWriteControl_","INTERNAL","mvpqaicP4hWriteControl","13374","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13374","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hFormatControl_","INTERNAL","mvpqaicP4hFormatControl","13399","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13399","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hReadTable_","INTERNAL","mvpqaicP4hReadTable","13432","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13432","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hGetOrCreate_","INTERNAL","mvpqaicP4hGetOrCreate","13461","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13461","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hEnsureGrid_","INTERNAL","mvpqaicP4hEnsureGrid","13467","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13467","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hText_","INTERNAL","mvpqaicP4hText","13472","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13472","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hUp_","INTERNAL","mvpqaicP4hUp","13474","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13474","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hErr_","INTERNAL","mvpqaicP4hErr","13475","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13475","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hSafety_","INTERNAL","mvpqaicP4hSafety","13476","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13476","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hResult_","INTERNAL","mvpqaicP4hResult","13500","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13500","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4hLog_","INTERNAL","mvpqaicP4hLog","13513","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13513","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","","","","632","","","HIGH","RISK_PATTERN","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","sheet.getRange(1, 1, summary.length, summary[0].length).setValues(summary);","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","","","","633","","","HIGH","RISK_PATTERN","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","sheet.getRange(LIBRARY_HEADER_ROW, 1, 1, LIBRARY_HEADERS.length).setValues([LIBRARY_HEADERS]);","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","","","","642","","","HIGH","RISK_PATTERN","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","// P2-D 0.7.4: clear stale validation rules on the exact append range before setValues.","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
