record_type,script_file_name,module_family,function_name,function_visibility,functional_role,migration_priority,evidence_text
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AC_runId_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AC_runId_ function_line 6884
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AC_result_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AC_result_ function_line 6888
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AC_error_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AC_error_ function_line 6892
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AC_log_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AC_log_ function_line 6896
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_PromptVariantGovernanceStatus,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_PromptVariantGovernanceStatus function_line 6915
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_PromptVariantPrepareNextTestSafe,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_PromptVariantPrepareNextTestSafe function_line 6977
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_PromptVariantRuntimeBindingRepairSafe,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_PromptVariantRuntimeBindingRepairSafe function_line 7056
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_repairVariantRuntimeBinding_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_repairVariantRuntimeBinding_ function_line 7086
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,set,INTERNAL,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js set function_line 7092
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_resolveRuntimeContext_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_resolveRuntimeContext_ function_line 7118
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_runtimeFromQueue_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_runtimeFromQueue_ function_line 7134
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_runtimeFromJournal_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_runtimeFromJournal_ function_line 7151
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_normalizeRuntime_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_normalizeRuntime_ function_line 7165
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_buildRuntimeBoundPromptId_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_buildRuntimeBoundPromptId_ function_line 7177
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_collectVariants_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_collectVariants_ function_line 7188
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_collectLockedReferences_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_collectLockedReferences_ function_line 7214
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_latestVariant_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_latestVariant_ function_line 7221
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_findVariantByRow_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_findVariantByRow_ function_line 7232
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_readTable_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_readTable_ function_line 7238
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_get_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_get_ function_line 7252
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_getSheet_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_getSheet_ function_line 7254
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_isReferenceRuntime_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_isReferenceRuntime_ function_line 7255
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_basePromptId_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_basePromptId_ function_line 7256
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_slug_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_slug_ function_line 7257
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_clip_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_clip_ function_line 7258
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_findIntakeFieldRow_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_findIntakeFieldRow_ function_line 7259
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_getIntakeField_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_getIntakeField_ function_line 7266
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_setIntakeField_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_setIntakeField_ function_line 7267
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_runId_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_runId_ function_line 7268
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_result_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_result_ function_line 7269
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_error_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_error_ function_line 7270
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AD_log_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AD_log_ function_line 7271
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_RuntimePromptControlCenterRun_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_RuntimePromptControlCenterRun_ function_line 7287
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_buildControlRows_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_buildControlRows_ function_line 7338
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_writeControlCenter_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_writeControlCenter_ function_line 7501
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_collectReferences_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_collectReferences_ function_line 7628
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_collectVariants_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_collectVariants_ function_line 7634
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_objectFromRow_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_objectFromRow_ function_line 7640
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_collectActiveDrafts_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_collectActiveDrafts_ function_line 7666
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_collectJournalRows_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_collectJournalRows_ function_line 7686
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_readIntake_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_readIntake_ function_line 7705
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_latestByDate_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_latestByDate_ function_line 7716
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_readTable_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_readTable_ function_line 7727
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_get_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_get_ function_line 7741
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_getSheet_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_getSheet_ function_line 7743
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_basePromptId_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_basePromptId_ function_line 7744
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_clip_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_clip_ function_line 7745
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_preview_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_preview_ function_line 7746
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_notesRow_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_notesRow_ function_line 7755
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_findIntakeFieldRow_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_findIntakeFieldRow_ function_line 7764
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_getIntakeField_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_getIntakeField_ function_line 7765
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_runId_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_runId_ function_line 7766
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_parisNow_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_parisNow_ function_line 7767
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_result_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_result_ function_line 7768
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_error_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_error_ function_line 7769
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AG_log_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AG_log_ function_line 7770
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AH_ControlCenterUIHeightScrollFixRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AH_ControlCenterUIHeightScrollFixRun function_line 7771
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AI_ControlCenterLongTextPreviewNotesRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AI_ControlCenterLongTextPreviewNotesRun function_line 7776
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AJ_ControlCenterNextActionsRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AJ_ControlCenterNextActionsRun function_line 7793
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AJ_RuntimePromptControlCenterRun_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AJ_RuntimePromptControlCenterRun_ function_line 7797
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AJ_insertActionColumns_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AJ_insertActionColumns_ function_line 7849
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AJ_actionForControlRow_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AJ_actionForControlRow_ function_line 7866
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AJ_writeControlCenter_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AJ_writeControlCenter_ function_line 7944
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_ControlCenterSafeNavigationStatus,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_ControlCenterSafeNavigationStatus function_line 8077
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_ControlCenterActionHandoffStatus_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_ControlCenterActionHandoffStatus_ function_line 8081
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_ControlCenterOpenRecommendedTarget_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_ControlCenterOpenRecommendedTarget_ function_line 8112
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_getControlCenter_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_getControlCenter_ function_line 8153
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_pickRecommendedRow_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_pickRecommendedRow_ function_line 8157
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_rowInfo_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_rowInfo_ function_line 8185
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_targetSheetForFunction_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_targetSheetForFunction_ function_line 8203
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_openTargetForRow_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_openTargetForRow_ function_line 8211
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_findQueueRowForBacklog_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_findQueueRowForBacklog_ function_line 8254
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_colLetter_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_colLetter_ function_line 8266
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_result_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_result_ function_line 8276
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2AK_error_,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2AK_error_ function_line 8287
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2Batch3_Status,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2Batch3_Status function_line 8305
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2Batch4_Status,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2Batch4_Status function_line 8349
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2Batch4_ControlCenterRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2Batch4_ControlCenterRun function_line 8353
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_RuntimePromptControlCenterRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_RuntimePromptControlCenterRun function_line 8359
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_PromptVariantControlCenterRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_PromptVariantControlCenterRun function_line 8362
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_RuntimePromptControlCenterStatus,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_RuntimePromptControlCenterStatus function_line 8365
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_ControlCenterNextActionsRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_ControlCenterNextActionsRun function_line 8368
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_ControlCenterReferenceVisibilityRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_ControlCenterReferenceVisibilityRun function_line 8371
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_ControlCenterSeparateReferenceRowsRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_ControlCenterSeparateReferenceRowsRun function_line 8374
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_ControlCenterUIHeightScrollFixRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_ControlCenterUIHeightScrollFixRun function_line 8377
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_ControlCenterLongTextPreviewNotesRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_ControlCenterLongTextPreviewNotesRun function_line 8380
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_ControlCenterActionHandoffStatus,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_ControlCenterActionHandoffStatus function_line 8383
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_ControlCenterOpenRecommendedTarget,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_ControlCenterOpenRecommendedTarget function_line 8386
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_ControlCenterOpenNextActionTarget,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_ControlCenterOpenNextActionTarget function_line 8389
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_ControlCenterRefreshAndOpenNextAction,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_ControlCenterRefreshAndOpenNextAction function_line 8392
FUNCTION_INDEX,mvpqaic_11_p1_prompt_quality_core.js,PROMPT_ENGINE,MVPQAIC_P2Batch3_ControlCenterRun,PUBLIC,PROMPT_OR_AI,P0,PROMPT_ENGINE mvpqaic_11_p1_prompt_quality_core.js MVPQAIC_P2Batch3_ControlCenterRun function_line 8396
