"item_id","root_id","relative_path","filename","doc_class","proposed_action","legitimacy_status","freshness_status","archive_allowed"
"ITEM-005392","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\OPTIONS.csv","OPTIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005393","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\SELECTOR.csv","SELECTOR.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005394","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\DEC.csv","DEC.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005395","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\HANDOFF.md","HANDOFF.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005396","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\HASH.csv","HASH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005397","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912.zip","P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912.zip","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005398","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\SUM.json","SUM.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005399","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\P51D_SUM.json","P51D_SUM.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005400","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\P51D_VAL.csv","P51D_VAL.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005401","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\P51D_VALIDATED_SCRIPT_PATCH_SELECTOR.csv","P51D_VALIDATED_SCRIPT_PATCH_SELECTOR.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005402","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\P51D_SCRIPT_PATCH_SELECTOR_DECISION_SUMMARY.csv","P51D_SCRIPT_PATCH_SELECTOR_DECISION_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005403","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\P51D_SCRIPT_PATCH_SELECTOR_GATE.csv","P51D_SCRIPT_PATCH_SELECTOR_GATE.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005404","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\P51D_OPTIONS.csv","P51D_OPTIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005405","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\P51D_SELECTOR.csv","P51D_SELECTOR.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005406","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\P51D_DEC.csv","P51D_DEC.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005407","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\P51D_HASH.csv","P51D_HASH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005408","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\P51D_HANDOFF.md","P51D_HANDOFF.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005409","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\SCRIPT_PATCH_SPEC_PACK.csv","SCRIPT_PATCH_SPEC_PACK.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005410","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\SCRIPT_PATCH_SPEC_SUMMARY.csv","SCRIPT_PATCH_SPEC_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005411","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\SCRIPT_PATCH_SPEC_CHECKLIST.csv","SCRIPT_PATCH_SPEC_CHECKLIST.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005412","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\SCRIPT_PATCH_SPEC_SAFETY_MATRIX.csv","SCRIPT_PATCH_SPEC_SAFETY_MATRIX.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005413","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\SCRIPT_PATCH_SPEC_REPORT.md","SCRIPT_PATCH_SPEC_REPORT.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005414","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\VAL.csv","VAL.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005415","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\OPTIONS.csv","OPTIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005416","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\SELECTOR.csv","SELECTOR.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005417","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\DEC.csv","DEC.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005418","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\HANDOFF.md","HANDOFF.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005419","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\_ZIP_CONTENT\HASH.csv","HASH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005420","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_SUM.json","P51E_SUM.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005421","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_VAL.csv","P51E_VAL.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005422","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_SCRIPT_PATCH_SPEC_PACK.csv","P51E_SCRIPT_PATCH_SPEC_PACK.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005423","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_SCRIPT_PATCH_SPEC_SUMMARY.csv","P51E_SCRIPT_PATCH_SPEC_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005424","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_SCRIPT_PATCH_SPEC_CHECKLIST.csv","P51E_SCRIPT_PATCH_SPEC_CHECKLIST.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005425","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_SCRIPT_PATCH_SPEC_SAFETY_MATRIX.csv","P51E_SCRIPT_PATCH_SPEC_SAFETY_MATRIX.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005426","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_SCRIPT_PATCH_SPEC_REPORT.md","P51E_SCRIPT_PATCH_SPEC_REPORT.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005427","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_OPTIONS.csv","P51E_OPTIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005428","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_SELECTOR.csv","P51E_SELECTOR.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005429","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_DEC.csv","P51E_DEC.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005430","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_HASH.csv","P51E_HASH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005431","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51E_HANDOFF.md","P51E_HANDOFF.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005432","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\VALIDATED_SCRIPT_PATCH_SPEC_PACK.csv","VALIDATED_SCRIPT_PATCH_SPEC_PACK.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005433","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\SCRIPT_PATCH_SPEC_VALIDATION_SUMMARY.csv","SCRIPT_PATCH_SPEC_VALIDATION_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005434","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\VAL.csv","VAL.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005435","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\SCRIPT_PATCH_SPEC_VALIDATION_GATE.csv","SCRIPT_PATCH_SPEC_VALIDATION_GATE.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005436","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\OPTIONS.csv","OPTIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005437","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\SELECTOR.csv","SELECTOR.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005438","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\DEC.csv","DEC.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005439","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\HANDOFF.md","HANDOFF.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005440","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\HASH.csv","HASH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005441","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\P51F_VALIDATE_SCRIPT_PATCH_SPEC_PACK_20260620_015531.zip","P51F_VALIDATE_SCRIPT_PATCH_SPEC_PACK_20260620_015531.zip","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005442","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\SUM.json","SUM.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005443","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\_ZIP_CONTENT\P51E_SUM.json","P51E_SUM.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005444","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\_ZIP_CONTENT\P51E_VAL.csv","P51E_VAL.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005445","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\_ZIP_CONTENT\P51E_SCRIPT_PATCH_SPEC_PACK.csv","P51E_SCRIPT_PATCH_SPEC_PACK.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005446","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\_ZIP_CONTENT\P51E_SCRIPT_PATCH_SPEC_SUMMARY.csv","P51E_SCRIPT_PATCH_SPEC_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005447","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\_ZIP_CONTENT\P51E_SCRIPT_PATCH_SPEC_CHECKLIST.csv","P51E_SCRIPT_PATCH_SPEC_CHECKLIST.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005448","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\_ZIP_CONTENT\P51E_SCRIPT_PATCH_SPEC_SAFETY_MATRIX.csv","P51E_SCRIPT_PATCH_SPEC_SAFETY_MATRIX.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005449","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\_ZIP_CONTENT\P51E_SCRIPT_PATCH_SPEC_REPORT.md","P51E_SCRIPT_PATCH_SPEC_REPORT.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005450","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\_ZIP_CONTENT\P51E_OPTIONS.csv","P51E_OPTIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005451","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51F_VALIDATE_SCRIPT_PATCH_SPEC_20260620_015531\_ZIP_CONTENT\P51E_SELECTOR.csv","P51E_SELECTOR.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
